day,district_actual_energy,district_predicted_energy,district_stress_index
2018-09-03,116440.416,113758.86299336569,0.9116954244834934
2018-09-04,117394.32,116598.90000299705,0.9344562773868464
2018-09-05,124057.62,123751.92528584832,0.9917826276156684
2018-09-06,122732.976,122186.04128958276,0.9792331942167912
2018-09-07,116887.308,117975.69727442293,0.9454903167554848
2018-09-08,103743.072,102475.96176133942,0.8212710904363306
2018-09-09,104346.276,102790.9332037931,0.8237953598899093
2018-09-10,126414.32400000001,126694.20974481943,1.0153629202468393
2018-09-11,129562.60800000001,127293.85682337062,1.0201686600673217
2018-09-12,128748.98400000001,126174.69536186646,1.0111993863170108
2018-09-13,129606.696,125604.65659118758,1.0066309357775884
2018-09-14,127542.576,121732.03748073567,0.9755946803961308
2018-09-15,109203.97200000001,103871.95704551924,0.8324589880620435
2018-09-16,106272.12,105969.98740922552,0.8492731916562726
2018-09-17,121941.396,122764.87435079312,0.9838721246663337
2018-09-18,122165.84400000001,122114.59324039976,0.9786605895175668
2018-09-19,122219.952,121163.9032242907,0.971041493167779
2018-09-20,125143.788,122488.53260201021,0.981657444409079
2018-09-21,124913.32800000001,126640.05234596644,1.0149288876674256
2018-09-22,101530.65599999999,103814.89236951337,0.8320016557483652
2018-09-23,100578.756,103461.6467209303,0.8291706460752931
2018-09-24,115344.228,112887.90562060411,0.9047153278934528
2018-09-25,112017.58799999999,113024.9212317452,0.9058134094184714
2018-09-26,98230.068,100314.27368610004,0.8039467160931095
2018-09-27,88608.86400000002,90901.82946111955,0.7285127489513911
2018-09-28,86029.71599999999,86822.65913359982,0.6958211342021697
2018-09-29,72753.216,72202.36275739802,0.5786499797088874
2018-09-30,71825.364,75020.88431830928,0.6012384017735554
2019-06-01,64815.372,66546.91560715041,0.5333256405355111
2019-06-02,62671.092000000004,62317.289859175384,0.49942823386108526
2019-06-03,87266.18400000001,88774.67142715366,0.7114651080406947
2019-06-04,107660.892,108959.36978510226,0.8732309401991475
2019-06-05,101795.18400000001,108063.52411112827,0.8660513817848458
2019-06-06,110388.336,116149.6466859465,0.9308558353394176
2019-06-07,114720.98400000001,113087.61190224742,0.9063158300294967
2019-06-08,104087.76000000001,101982.80222598935,0.8173187716447364
2019-06-09,104476.536,102172.71595863957,0.8188407935474509
2019-06-10,131312.1,128492.8072444222,1.0297773849111964
2019-06-11,138282.01200000002,132031.46797930123,1.0581372042333774
2019-06-12,136003.464,130410.94889589107,1.0451499099271802
2019-06-13,130674.82800000001,120716.6551185543,0.9674571214460561
2019-06-14,134125.716,136804.00986376544,1.096385693052008
2019-06-15,120911.34,116619.90001168023,0.9346245773445534
2019-06-16,117492.516,112334.52705693137,0.9002803969242753
2019-06-17,133298.064,124753.69543328494,0.9998110944600969
2019-06-18,135648.756,134543.0815755991,1.0782659798167695
2019-06-19,137644.74,134909.40403836212,1.0812017907452425
2019-06-20,142422.276,143765.73244937733,1.152178889826451
2019-06-21,140171.784,138700.08511976578,1.1115813717875864
2019-06-22,115484.508,116011.28854712812,0.9297469944211664
2019-06-23,111831.216,109696.58546915144,0.8791391933964768
2019-06-24,140181.804,139181.55135731513,1.115439977211962
2019-06-25,151885.164,153580.39528039045,1.2308363496536003
2019-06-26,159708.78,163867.1556340959,1.3132773313974
2019-06-27,162161.67599999998,160169.32105454546,1.2836418482538177
2019-06-28,157606.584,152893.43847669422,1.2253308852153335
2019-06-29,129837.15599999999,120267.55562652311,0.9638579121954628
2019-06-30,127087.668,115485.25199124595,0.9255311899687538
2019-07-01,144277.98,136016.68304433825,1.0900758351652708
2019-07-02,143468.364,151191.3489523037,1.2116898625238652
2019-07-03,144730.88400000002,146772.7922198397,1.1762783099660385
2019-07-04,134853.168,126233.50070391883,1.0116706688164454
2019-07-05,138636.72,133662.10333924173,1.071205573216157
2019-07-06,125652.804,116955.0019590198,0.9373101783086103
2019-07-07,120975.468,122511.282716343,0.981839770204168
2019-07-08,133005.48,131327.59380534114,1.0524961592464128
2019-07-09,124364.232,119306.46087890006,0.956155429409975
2019-07-10,123564.636,115454.24860410026,0.9252827201312356
2019-07-11,121823.16,114155.90966857612,0.9148774678651755
2019-07-12,122241.996,115050.39755237539,0.922046144568311
2019-07-13,104550.68400000001,100150.8881650595,0.8026372987163887
2019-07-14,106270.116,102119.4125815683,0.8184136053380519
2019-07-15,120985.488,113036.93016697456,0.9059096523925433
2019-07-16,125398.296,119025.15609477335,0.9539009739959068
2019-07-17,127769.028,118796.26544224386,0.9520665801286761
2019-07-18,127490.47200000001,121288.98236758118,0.9720439124926179
2019-07-19,129594.672,123427.17045171931,0.9891799513180723
2019-07-20,111534.62400000001,105019.94524228899,0.8416592873514015
2019-07-21,110911.38,106484.53705968629,0.8533969368278643
2019-07-22,139953.348,141197.7402208498,1.1315982800765605
2019-07-23,145608.636,139012.36271582346,1.114084052000829
2019-07-24,147500.412,142843.69760512415,1.1447894440584407
2019-07-25,154861.104,153171.97347687976,1.227563142804287
2019-07-26,149456.316,148873.47100773396,1.1931137387742927
2019-07-27,120853.22400000002,124537.93049985974,0.998081893786043
2019-07-28,104199.98400000001,97772.58046466096,0.7835768739599136
2019-07-29,129636.756,121796.17434169153,0.976108691182944
2019-07-30,138558.564,136191.75590655082,1.0914789181711178
2019-07-31,148079.568,146004.28299985226,1.1701192615974136
2019-08-01,144714.852,141252.83809634845,1.1320398498995097
2019-08-02,106656.88799999999,125973.23702215466,1.0095848426963525
2019-08-09,47314.44,116902.23704863386,0.9368873055222063
2019-08-10,122917.34400000001,123045.71014687589,0.9861228214787199
2019-08-11,130793.06400000001,120372.0494233308,0.9646953547817343
2019-08-12,144059.54400000002,132117.19169041506,1.058824218090019
2019-08-13,131656.788,122783.22960766865,0.9840192288415013
2019-08-14,113722.992,108399.43544977729,0.868743469437799
2019-08-15,103949.48400000001,95598.9477109763,0.7661567716145048
2019-08-16,107123.82,105174.58262381234,0.8428985946851709
2019-08-17,101426.448,101393.74996574031,0.8125979416687721
2019-08-18,103634.856,102108.5685921136,0.8183266985660532
2019-08-19,126376.24799999999,124841.26510772089,1.000512902384385
2019-08-20,134656.776,123479.17204186658,0.9895967066420588
2019-08-21,136760.976,133347.97733645976,1.0686880793531572
2019-08-22,125141.78400000001,118702.43477240021,0.9513145948316917
2019-08-23,126827.148,121774.13238885257,0.9759320407926255
2019-08-24,106871.31599999999,110231.99707070604,0.883430132093545
2019-08-25,104234.052,101346.40699272644,0.8122185218087062
2019-08-26,129055.59599999999,127641.55729766295,1.0229552291588355
2019-08-27,132969.408,126869.67541939886,1.0167691513611334
2019-08-28,135580.62,129310.0487966968,1.036326987854661
2019-08-29,135684.828,134675.1212070744,1.0793241824455488
2019-08-30,133917.30000000002,122998.23337979858,0.9857423293555155
2019-08-31,123448.40400000001,113417.23313541921,0.9089575070134945
2019-09-01,119436.396,108932.49929450074,0.8730155925533429
2019-09-02,130310.1,125342.43959518627,1.004529455249516
2019-09-03,116995.524,106440.34233663997,0.8530427479257654
2019-09-04,119145.81599999999,109872.73771208763,0.8805509268620865
2019-09-05,122730.97200000001,115395.66775570673,0.9248132367869282
2019-09-06,114921.384,108830.97416380499,0.8722019416896664
2019-09-07,98496.6,94050.19885501776,0.753744664034511
2019-09-08,95444.508,91207.95304632458,0.7309661091961589
2019-09-09,104218.02,103376.9021542775,0.8284914793569013
2019-09-10,103486.56,99983.65565176058,0.8012970504650644
2019-09-11,103304.196,97681.49182818446,0.7828468640871628
2019-09-12,110282.12400000001,106004.74980091682,0.8495517872101935
2019-09-13,118282.092,112877.19738111648,0.9046295090597526
2019-09-14,105175.932,104501.8859390189,0.8375074148381364
2019-09-15,103246.08,99909.42393863332,0.8007021367024889
2019-09-16,120256.032,114437.63630693362,0.9171353041373317
2019-09-17,110813.18400000001,102347.24551591529,0.8202395223551981
2019-09-18,103610.808,99625.16894762323,0.798424037503259
2019-09-19,100666.932,97387.24916853485,0.7804887209110478
2019-09-20,99314.232,99013.02727983531,0.7935181625413188
2019-09-21,87101.856,85080.32761492576,0.6818576008851994
2019-09-22,87250.152,86532.8535408889,0.6934985509245952
2019-09-23,104250.084,104955.02023752562,0.84113896015913
2019-09-24,100807.212,96824.46159839889,0.7759783835259154
2019-09-25,102624.84,101644.11264349858,0.8146044183666533
2019-09-26,101212.02,96091.13935991493,0.7701013334930155
2019-09-27,97889.38799999999,98258.05089073708,0.7874675700738636
2019-09-28,83632.932,82453.45649005557,0.6608051191511685
2019-09-29,82556.78400000001,84972.29521308243,0.6809917989259949
2019-09-30,93396.42,95685.93058661495,0.7668538767687011
2020-06-01,76378.452,72075.22630454814,0.5776310725283976
2020-06-02,69464.652,61566.35308680334,0.49341001601472795
2020-06-03,90530.7,91099.97989373357,0.7301007820770753
2020-06-04,96412.44,90859.56005861155,0.7281739901079202
2020-06-05,94552.728,91713.53766436383,0.7350180060842502
2020-06-06,83560.788,84276.95756575283,0.6754191680569744
2020-06-07,82604.88,79932.80243645328,0.6406038908081162
2020-06-08,97015.64400000001,96710.27082778624,0.7750632266726698
2020-06-09,96953.52,92826.38089505542,0.7439366437612822
2020-06-10,96644.90400000001,95657.03793707796,0.7666223229742014
2020-06-11,95755.128,90797.29948416467,0.7276750164072755
2020-06-12,97392.396,97486.58782066562,0.7812848487224453
2020-06-13,88594.836,85793.86168051863,0.6875760629522127
2020-06-14,85961.58,84642.31103955486,0.6783472132362224
2020-06-15,99799.2,95989.56484092449,0.7692872868176975
2020-06-16,102889.368,95984.54556652962,0.76924706094536
2020-06-17,104582.74799999999,94993.96827092161,0.7613082967538111
2020-06-18,107899.368,101410.58118773505,0.8127328318010861
2020-06-19,105837.25200000001,101554.62558486813,0.8138872439878216
2020-06-20,93610.848,91573.91367412837,0.7338990202778148
2020-06-21,92334.3,91606.90060791958,0.73416338681431
2020-06-22,115221.98400000001,117170.93850620005,0.9390407543434154
2020-06-23,117789.10800000001,116931.3326640744,0.937120485942366
2020-06-24,114743.028,111943.94272116444,0.8971501445428464
2020-06-25,110163.88799999999,109859.43139741938,0.8804442863254235
2020-06-26,113995.536,106687.37219230537,0.8550225144529159
2020-06-27,93917.46,101273.88181636814,0.8116372847102872
2020-06-28,105129.84,106653.60455716627,0.8547518911569205
2020-06-29,122350.212,128609.29663822008,1.0307109635751515
2020-06-30,125652.804,127754.8615191305,1.0238632809586556
2020-07-01,129710.90400000001,127132.84852905075,1.0188782944520829
2020-07-02,129073.63200000001,123419.65109816554,0.9891196891103669
2020-07-03,118909.34400000001,113081.69873186032,0.9062684402240411
2020-07-04,106342.26000000001,105719.86922850746,0.8472686744262253
2020-07-05,106023.62400000001,108894.60314165876,0.872711882158896
2020-07-06,124418.34,125315.33410428128,1.0043122242453886
2020-07-07,109195.95599999999,110493.94694447707,0.8855294718291663
2020-07-08,111610.776,111110.59755861749,0.8904714827514234
2020-07-09,116801.136,116070.34102502611,0.9302202575365612
2020-07-10,115250.04000000001,114109.36892642354,0.914504477308167
2020-07-11,103656.90000000001,103629.7217841202,0.8305176467576834
2020-07-12,95506.63200000001,97444.6158499191,0.7809484735805068
2020-07-13,109576.716,110046.93462001713,0.8819469897247028
2020-07-14,110594.74799999999,109416.07435153262,0.8768910986483363
2020-07-15,112454.46,107245.31254533774,0.8594940048810857
2020-07-16,112135.82400000001,111809.92490317559,0.8960760881726907
2020-07-17,107103.78,106128.62122373168,0.8505445275245123
2020-07-18,92230.092,94403.79621562253,0.7565784924263401
2020-07-19,94240.104,94923.18209421966,0.7607409964862301
2020-07-20,113759.06400000001,113128.3795296216,0.9066425532259675
2020-07-21,120903.32400000001,120766.59042649661,0.9678573170050941
2020-07-22,123095.70000000001,122003.82910069957,0.9777728946452351
2020-07-23,124524.55200000001,122901.64173379666,0.9849682168214582
2020-07-24,111644.84400000001,109339.24425824324,0.8762753607385907
2020-07-25,98993.592,101643.4518274553,0.8145991224015985
2020-07-26,101542.68000000001,102898.84458481954,0.8246601919543545
2020-07-27,124865.232,119908.02254596881,0.9609765132796619
2020-07-28,125594.688,121097.45632796244,0.9705089691097887
2020-07-29,133231.932,130544.88674947101,1.0462233254401418
2020-07-30,139640.72400000002,145880.18560760416,1.169124710300698
2020-07-31,147776.964,153670.7894079748,1.2315607935373587
2020-08-01,128330.148,124649.9444867398,0.9989796052841146
2020-08-02,114424.392,117139.09513813676,0.9387855526633042
2020-08-03,116053.64400000001,118483.10388431739,0.9495568155971658
2020-08-04,110642.84400000001,115970.6860007876,0.9294215942303857
2020-08-05,106143.86400000002,104312.53891081695,0.8359899346637668
2020-08-06,112310.172,111511.05615029646,0.89368087018834
2020-08-07,119019.56400000001,120508.61840331832,0.965789856879459
2020-08-08,109179.92400000001,110477.23937626528,0.8853955726929398
2020-08-09,110592.744,108681.91725360884,0.8710073578178024
2020-08-10,123803.11200000001,118231.72266816907,0.9475421760470422
2020-08-11,122143.8,127815.23376700107,1.0243471210806565
2020-08-12,124033.572,124412.2098604432,0.997074333331383
2020-08-13,126001.5,119119.17621083198,0.9546544775679763
2020-08-14,116065.668,117297.2643632939,0.9400531651822362
2020-08-15,106306.188,109482.92440718549,0.8774268537381946
2020-08-16,107536.64400000001,105620.74236962535,0.8464742439853065
2020-08-17,116640.81599999999,122236.450835026,0.9796371904481317
2020-08-18,109777.116,107766.56187482156,0.8636714431588681
2020-08-19,113897.34,112785.58540037641,0.9038953049593348
2020-08-20,116408.352,112724.61604115785,0.9034066794195692
2020-08-21,122773.056,125033.51472518116,1.002053644722918
2020-08-22,113829.20400000001,113448.92532952974,0.9092114971431611
2020-08-23,105614.808,104924.37636476872,0.8408933715707266
2020-08-24,113526.6,111926.21812434826,0.897008094654223
2020-08-25,113059.668,116635.26548798257,0.9347477205799132
2020-08-26,114891.32400000001,114935.43665417205,0.9211248156966203
2020-08-27,117843.216,114562.31088519467,0.9181344811645901
2020-08-28,119969.46,124651.052117669,0.998988482148946
2020-08-29,113460.468,112355.80743078107,0.9004509438070374
2020-08-30,105797.172,105652.22264620941,0.8467265357484971
2020-08-31,106628.83200000001,107686.97801563062,0.8630336357970685
2020-09-01,105424.428,103035.22223297649,0.825753160665142
2020-09-02,107444.46,106044.13865888686,0.8498674605620713
2020-09-03,108460.488,105921.16664851028,0.8488819283912161
2020-09-04,108650.868,109344.34024757615,0.8763162014259516
2020-09-05,96773.16,98776.56814184831,0.79162311270953
2020-09-06,97773.15599999999,100757.73138149905,0.8075007104036086
2020-09-07,109460.48400000001,109949.26717252718,0.8811642554158801
2020-09-08,107951.47200000001,105058.42439120135,0.8419676700398209
2020-09-09,108859.28400000001,108960.90265321269,0.8732432250339801
2020-09-10,110945.448,111259.9459328036,0.8916684024974257
2020-09-11,110009.58,108671.2175417335,0.870921607326778
2020-09-12,99091.788,101856.37848689016,0.81630557635208
2020-09-13,99244.092,101912.63021810762,0.8167563934982853
2020-09-14,114899.34,112462.05592649778,0.9013024490423598
2020-09-15,116917.368,116802.85803082059,0.9360908542089112
2020-09-16,117682.896,112916.86993753443,0.9049474560505371
2020-09-17,116823.18000000001,112635.47801400893,0.9026923022768942
2020-09-18,107079.732,103337.55325980808,0.8281761262837227
2020-09-19,92594.82,94247.76378193697,0.7553280047533889
2020-09-20,92109.852,93980.13233776839,0.7531831313195657
2020-09-21,108366.3,104967.73679493324,0.8412408742157463
2020-09-22,107592.756,105621.82816538238,0.8464829458569458
2020-09-23,106051.68000000001,103807.35544008114,0.8319412526826416
2020-09-24,99733.068,95074.20882060414,0.7619513670173373
2020-09-25,86777.208,83599.0000239253,0.6699858262265951
2020-09-26,67129.992,74760.53744546697,0.5991519089368366
2020-09-27,64404.552,69693.14332451722,0.558540391622411
2020-09-28,81306.288,88324.92136696982,0.7078606849545156
2020-09-29,80069.82,83740.54441938784,0.6711202026989761
2020-09-30,79131.948,82619.257338748,0.6621338936409168
2021-06-01,76937.568,78180.2295775902,0.6265582805193372
2021-06-02,67324.38,61978.941178501525,0.49671661266574707
2021-06-03,76991.676,77581.6913391636,0.6217614272545171
2021-06-04,95266.152,109268.45791951835,0.8757080591725124
2021-06-05,95027.67599999999,96603.98621069318,0.7742114319505095
2021-06-06,90644.928,95584.29807162343,0.7660393652971692
2021-06-07,103741.068,105130.6959238693,0.8425468743665872
2021-06-08,110436.432,111997.39986875014,0.8975785651122632
2021-06-09,110803.16400000002,115841.01989131096,0.9283824136724075
2021-06-10,109833.228,115624.82493343602,0.9266497666618402
2021-06-11,107520.61200000001,110281.45995654477,0.8838265415293843
2021-06-12,99386.37599999999,99298.78485198675,0.795808303847119
2021-06-13,100630.86,102179.58733696394,0.8188958626999844
2021-06-14,113542.63200000001,108740.87204174799,0.8714798380200789
2021-06-15,114953.448,106206.95757617847,0.8511723370174801
2021-06-16,117254.04000000001,117614.50624552672,0.9425956305768056
2021-06-17,118522.572,123176.47986511039,0.9871708466667207
2021-06-18,113470.488,110900.20852058579,0.8887853660103817
2021-06-19,106107.792,109096.09480935069,0.8743266928793317
2021-06-20,109807.17599999999,105392.64688324547,0.8446462228025525
2021-06-21,123488.48400000001,118005.07653233364,0.9457257703659299
2021-06-22,126823.14,120866.23868702118,0.9686559261049696
2021-06-23,138522.492,131887.97197870692,1.0569871870502667
2021-06-24,138672.79200000002,137326.09286405527,1.1005698126013796
2021-06-25,122075.66400000002,117717.43723959918,0.9434205484237682
2021-06-26,108406.38,108252.70373096876,0.8675675203016676
2021-06-27,109161.88799999999,106961.03477666943,0.8572157231353162
2021-06-28,127544.58,124971.34370036975,1.0015553886981603
2021-06-29,132554.58000000002,124812.62322554817,1.0002833583098545
2021-06-30,125688.87599999999,115508.01833230598,0.9257136458093845
2021-07-01,115767.072,111697.88335506967,0.8951781557912272
2021-07-02,116350.23599999999,115776.82222278227,0.9278679155566559
2021-07-03,105123.82800000001,103280.66237717301,0.8277201867988472
2021-07-04,99404.41200000001,102887.56094505165,0.8245697617014739
2021-07-05,116149.836,114953.68511375244,0.92127106396832
2021-07-06,123935.37599999999,121502.99221278453,0.9737590473975589
2021-07-07,131584.644,130824.44593353599,1.0484637911258725
2021-07-08,136981.416,131446.84902553138,1.0534519040185768
2021-07-09,123320.148,116109.3448007889,0.9305328447316582
2021-07-10,109608.78,108989.67749424177,0.8734738346780654
2021-07-11,108472.512,105605.22496011668,0.8463498831146311
2021-07-12,128402.292,125591.30225974039,1.0065239104209958
2021-07-13,126125.74799999999,120419.10474801672,0.9650724693474472
2021-07-14,114129.804,111007.08366370312,0.8896418933736762
2021-07-15,113055.66,109639.2120031971,0.8786793863535708
2021-07-16,108396.36,105255.42599838258,0.8435464961563713
2021-07-17,98009.628,97582.6853508607,0.7820550012738833
2021-07-18,97314.24,102402.09556691111,0.820679106043095
2021-07-19,118021.572,112581.71642849693,0.9022614418565759
2021-07-20,118726.98000000001,118855.02582934615,0.9525375023465358
2021-07-21,119392.308,115824.8372073813,0.9282527211059882
2021-07-22,122476.464,121035.88062181367,0.9700154841357128
2021-07-23,124981.464,124206.36337555999,0.995424621884944
2021-07-24,112017.58799999999,111264.71111211687,0.8917065919805344
2021-07-25,110211.98400000001,106989.486329002,0.857443741853142
2021-07-26,127799.08799999999,123297.9448664755,0.9881443012448129
2021-07-27,128570.628,130529.74138791584,1.0461019462660832
2021-07-28,130011.50400000002,132387.07205162226,1.0609871149755559
2021-07-29,132346.16400000002,131793.052127256,1.0562264727464898
2021-07-30,129163.812,126036.33583186418,1.010090534249422
2021-07-31,118558.64400000001,114392.93513020655,0.9167770563734323
2021-08-01,113356.26000000001,105815.68366102033,0.8480365581534612
2021-08-02,115011.56400000001,111867.94989958816,0.8965411167633693
2021-08-03,117831.19200000001,113219.07893059148,0.907369443656232
2021-08-04,120674.868,119695.20403910642,0.9592709260942207
2021-08-05,115091.72400000002,111786.41753765232,0.8958876935542381
2021-08-06,114129.804,111311.70229861655,0.8920831925248394
2021-08-07,107500.572,109053.9284031875,0.8739887594774469
2021-08-08,113250.048,104476.86152603531,0.8373068621759773
2021-08-09,123237.98400000001,121078.64143183049,0.9703581812567434
2021-08-10,124941.384,120964.60905292601,0.9694442937990582
2021-08-11,128356.20000000001,122516.08942383646,0.9818782925057566
2021-08-12,126558.61200000001,118007.72365981307,0.945746985187769
2021-08-13,125662.82400000001,116123.18068450154,0.9306437293831269
2021-08-14,121670.856,114056.34309623341,0.9140795134372938
2021-08-15,116452.44,110013.06313878417,0.8816755341769942
2021-08-16,130201.884,122475.83967047487,0.9815557196968276
2021-08-17,113332.212,107295.89858548637,0.8598994155904819
2021-08-18,110336.232,109834.38684247507,0.8802435722399435
2021-08-19,113474.496,116949.22269753116,0.9372638616866131
2021-08-20,113817.18000000001,112760.02044752843,0.9036904202591423
2021-08-21,108690.948,105260.25751886956,0.8435852173162475
2021-08-22,108224.016,108035.64454119284,0.865827947094327
2021-08-23,108805.17599999999,104407.9889001116,0.8367548976408669
2021-08-24,109731.024,106923.14989526798,0.856912103073354
2021-08-25,105717.012,108954.91748329843,0.873195258204126
2021-08-26,104606.796,104243.27183908469,0.8354348089293494
2021-08-27,102322.23599999999,102643.90679077292,0.8226170489917374
2021-08-28,90167.976,89616.40725503393,0.7182110149767286
2021-08-29,88039.728,90676.9464166835,0.7267104731791005
2021-08-30,103125.84,104898.05822560188,0.8406824506241914
2021-08-31,107057.688,108695.00585195678,0.8711122535148296
2021-09-01,108847.26000000001,106014.66398342125,0.8496312422485875
2021-09-02,107600.772,101054.69724865633,0.8098806781282408
2021-09-03,104159.90400000001,102615.24690340357,0.8223873606185127
2021-09-04,93426.48000000001,90450.35550261178,0.7248945100606861
2021-09-05,93622.872,93695.26065443468,0.750900089775142
2021-09-06,110430.42,110944.91237917113,0.8891436352674451
2021-09-07,111023.604,112745.35670272667,0.9035729008967842
2021-09-08,110949.45599999999,109700.67230986405,0.8791719464838429
2021-09-09,109386.336,105952.55325061771,0.8491334694208861
2021-09-10,108045.66,109348.12879027179,0.8763465638693707
2021-09-11,94933.488,97843.00640479288,0.7841412871906168
2021-09-12,98552.712,101363.1063501657,0.8123523551414996
2021-09-13,114508.56,112317.69390138559,0.9001454912959411
2021-09-14,114268.08,115604.44041197417,0.9264863993912993
2021-09-15,113606.76000000001,114403.07934635306,0.9168583549659322
