day,load_before,load_after,shift_out,shift_in,charge,discharge,curtail,soc,excess,overload_mass,violation_activation,stress_slack
2018-06-20,130223.41764574414,109472.64107922514,15626.824214034457,0.0,0.0,5123.95235248455,0.0,6701.79501618337,3411.9550067279433,2.3253749689801702e-05,9.699059726385586e-09,0.0
2018-06-21,131639.05935737304,109475.63910345177,15796.701215512465,0.0,0.0,6366.719038408796,0.0,-0.014597932692268384,3414.9530100388984,2.32129403714748e-05,9.68658104777642e-09,0.0
2018-06-22,115532.32138289578,108919.78050677196,12084.778312623708,5271.325466347947,200.91327949125733,0.001309339317729997,0.0,190.85161031141806,2859.1226108119395,2.319104591982017e-05,9.679911161210332e-09,0.0
2018-06-23,101194.92736057483,108919.78044752547,4916.283603089312,9981.477319066307,2659.6607182459575,0.001347272322206468,0.0,2717.527845345924,2859.1225708738075,2.3149962724183774e-05,9.667331354081994e-09,0.0
2018-06-24,97798.22751170183,108919.7806250276,3218.301475216043,8216.097870276619,6123.758090818035,0.001372552847470006,0.0,8535.096557658402,2859.122755012157,2.3108748636677234e-05,9.654793793842084e-09,0.0
2018-06-25,111670.50353082902,108919.78074350907,10155.297230295339,7361.171912375226,43.40392973408628,0.0013991339362944822,0.0,8576.32878893339,2859.1228622022545,2.3067856871514042e-05,9.642297295000279e-09,0.0
2018-06-26,122305.05256175328,108923.16188655423,14676.606367022938,763.1726150555669,531.5445448248804,0.001468056563116796,0.0,9081.294531978943,2862.503923478776,2.3050460386575198e-05,9.636988464650091e-09,0.0
2018-06-27,121117.5521404443,108921.2519760715,14534.106310838579,947.243462957282,1390.5641541441762,0.0014706356729278333,0.0,10402.328901147841,2860.594019315746,2.3050219339153595e-05,9.63695094062804e-09,0.0
2018-06-28,117394.0470501081,108919.78230978058,13018.21470130852,4517.311401927092,26.639987530441033,0.0014284765176007872,0.0,10427.635356393845,2859.124424094095,2.3047375160337652e-05,9.63610353312858e-09,0.0
2018-06-29,121491.35403776719,108921.85716096095,14578.962527082178,1997.7939399819759,11.673192772176174,0.0014824781978921295,0.0,10438.723299749137,2861.199215527038,2.305039194419354e-05,9.636979653994705e-09,0.0
2018-06-30,111566.14421141698,108919.78445378471,10105.852468640353,7376.960884106625,82.53329009080377,0.0014631893369027016,0.0,10517.128355814833,2859.126567362317,2.3047900132544295e-05,9.636216347707773e-09,0.0
2018-07-01,98304.11030782401,108919.78704050831,3476.6759926278473,9696.2884709788,4396.065750511134,0.001496177795187349,0.0,14693.389214477013,2859.1291562044294,2.3048779866965412e-05,9.636459003439912e-09,0.0
2018-07-02,120717.65148249171,108920.63800036165,14486.118153158412,2574.6920608816326,114.41415366047976,0.0015435137484290252,0.0,14802.081006174165,2859.9801016187675,2.3054354889004045e-05,9.638231527913826e-09,0.0
2018-07-03,127554.5929734683,109090.47803876894,15306.549306732633,0.0017915628857224201,0.0015245309339593095,3157.56894406055,0.0,11478.325641480993,3029.821889906575,2.3052847734110532e-05,9.6377861050015e-09,0.0
2018-07-04,126991.06896877571,109089.30640363668,15238.926362806515,0.0018546991029433843,0.0015439871471541696,2662.8396010187666,0.0,8675.338024695206,3028.6503052758635,2.3061606345783565e-05,9.640440298441178e-09,0.0
2018-07-05,128946.46915099252,109093.43059714092,15473.57445116498,0.0017883651487645297,0.00151848026152383,4379.46740953203,0.0,4065.373743226164,3032.774447236963,2.308740162523499e-05,9.648322485794498e-09,0.0
2018-07-06,119554.19366354475,108919.79249233108,14106.850633301145,3296.2837741624576,176.16728567965302,0.0015977546304418771,0.0,4232.730953226007,2859.1345719483666,2.3121801912155692e-05,9.658790918257564e-09,0.0
2018-07-07,101260.31122661769,108919.78936723506,4955.584722613808,9955.0953856091,2659.9689899750965,0.0015123530077443088,0.0,6759.699872322606,2859.1314821996634,2.320207723955906e-05,9.68318502330476e-09,0.0
2018-07-08,100157.1421869063,108919.78784217616,4402.683653084956,8086.682492325724,5078.648299296664,0.001483267581810117,0.0,11584.414165945125,2859.1299612630073,2.3282989176711826e-05,9.707896632074524e-09,0.0
2018-07-09,116361.3143765256,108919.78775474992,12505.935677319536,237.8478749711635,4826.562678572621,0.0014979999280565614,0.0,16169.647104383184,2859.1298489401106,2.3365111255263222e-05,9.732897213399089e-09,0.0
2018-07-10,125040.73381132421,109085.08746803703,15004.886458256808,0.001541727393984318,0.001454600828268948,950.762881358602,0.0,15168.845423854,3024.4310986766354,2.3462488110699757e-05,9.7627101469986e-09,0.0
2018-07-11,119555.57955048954,108919.78795104603,14103.59465069808,2516.488812659597,951.3157378294749,0.0014992344736843336,0.0,16072.593767298418,2859.1300354673212,2.3518048283268494e-05,9.77957829328305e-09,0.0
2018-07-12,121877.95961877354,108922.49409144981,14625.355178588032,1620.4492174947666,49.44193256125311,0.0014987917233480255,0.0,16119.561996213764,2861.836150251824,2.3617914647532112e-05,9.810031870110959e-09,0.0
2018-07-13,125698.40937656694,109086.47667918829,15083.807546840466,0.0015210191820779994,0.0014419975219061984,1528.1281135548836,0.0,14511.00742773358,3025.820300432238,2.3748404210146095e-05,9.84989587890826e-09,0.0
2018-07-14,113341.1239132596,108919.78759898261,10994.73558905431,4955.430386242303,1617.970375341621,0.0014868065910731906,0.0,16048.077689889977,2859.129711828472,2.387581404835159e-05,9.888753613428734e-09,0.0
2018-07-15,109794.94996121539,108919.78769628044,9220.037363355026,7996.517319456544,348.3592625850657,0.0014836215228482643,0.0,16379.01739825001,2859.12984255593,2.4035596903553992e-05,9.937419548131613e-09,0.0
2018-07-16,127238.16426925964,111378.75837648424,15261.266371810234,7.313390134749937,24.158358455080975,0.7519832977821816,628.8592862572076,16401.160540528414,5318.082010475148,492.97868060452424,0.00236884331742798,0.0
2018-07-17,132893.79550581938,112934.15248923747,15954.35615648984,0.0,0.0,3333.735380898688,671.551479193361,12891.322449824334,6865.684412772341,2008.5966907279324,0.009651541397171177,0.0
2018-07-18,128592.32116389448,112726.47302225856,15437.48761431075,0.0,220.9919586604419,0.0,649.3524859856018,13101.969474400492,6660.0440227423005,1804.4909042145696,0.008670789285186895,0.0
2018-07-19,134050.37831568936,112921.70492967096,16093.144956734344,0.0,0.0,4358.195172887482,677.3332563965624,8513.753143555838,6853.238333174767,1996.1520777561686,0.009591742156396528,0.0
2018-07-20,138312.62347972178,112915.51343379608,16604.614055389116,0.0,0.0,8093.851829001826,698.644161534764,-6.733244172030781,6847.047244883932,1989.9613167287748,0.009561994376151996,0.0
2018-07-21,114212.52729650217,108928.51006537219,13477.386994634453,2.34565793764827e-06,8193.369761158807,0.0,0.0,7776.979881534174,2867.8635031285094,2.7128769418057782e-05,1.0878599383921014e-08,0.0
2018-07-22,114163.45433520823,108928.40621350544,13428.417820993442,4.779517594580718e-06,8193.369694511144,0.0,0.0,15560.692869655917,2867.7595852180884,2.762751673253848e-05,1.1030276840973989e-08,0.0
2018-07-23,124446.15206472931,110376.82325428438,14933.549975426406,0.0,864.2212829511624,0.0001179696872323861,0.0,16381.702960428975,4316.141783410626,2.8171902501170688e-05,1.1195973845556055e-08,0.0
2018-07-24,127329.94328648373,111445.19635114375,15274.843002214884,4.750232353091658,17.71604996096906,0.4888857503605498,631.8813296888137,16398.008359648335,5384.5199787926595,553.7294838633497,0.0026607523412827587,0.0
2018-07-25,135233.56697489225,112814.18126105171,16234.650352202641,0.0,0.0,5501.9634054847675,682.7719561531214,10605.868690701463,6746.238392122058,1890.2117557957135,0.009082686965955553,0.0
2018-07-26,135556.2218450956,112807.9576650382,16273.369094440912,0.0,0.0,5790.509697272672,684.3853883438143,4509.995998407148,6740.014587366362,1883.9876205516239,0.009052779270057385,0.0
2018-07-27,126817.47110901936,112607.17526051776,15224.074670208014,0.0,1653.826119755223,0.0,640.0472980488126,6081.787960630039,6541.13296196714,1686.5362213316746,0.00810400294504438,0.0
2018-07-28,118751.25029860726,112094.76803081029,14254.126740375537,0.0,8195.359233335132,0.0,597.714760756569,13870.037842698717,6032.628564663051,1182.470888758832,0.005681910345598766,0.0
2018-07-29,125673.41373560866,112594.71546771248,15086.787952447867,0.0,2642.416862689164,0.0,634.327178137472,16380.99089647535,6528.672953137294,1674.0760092252526,0.008044130194426053,0.0
2018-07-30,150029.55133718575,128563.67422701868,18004.142793661544,0.0,0.0,2711.0081193513797,750.7261971541603,13527.245232550495,22502.343904109497,17659.70142150378,0.08485701456620132,13767.92853389182
2018-07-31,150996.75400356,128563.6821972903,18120.206901527843,0.0,0.0,3557.30290627693,755.5619984649113,9782.663031629718,22502.35214033191,17659.710053325703,0.08485705587234625,13767.936770114233
2018-08-01,155744.95633051265,128563.72249946819,18689.99104895951,0.0,0.0,7711.939903400136,779.3028786848042,1664.7787578586688,22502.39260287879,17659.750544044535,0.08485725025052425,13767.977232661122
2018-08-02,145159.93257507845,127018.6915838571,17418.393682420552,0.7982345156100388,1.3376998408871579,0.0,724.9832431573006,1667.4451927361458,20959.339513180017,16119.792508163993,0.07745756850249827,12224.924142962363
2018-08-03,148738.1257462993,128563.66394265753,17849.1713164024,0.0,0.0,1581.021824500152,744.2686627392397,3.1588769666054013,22502.334127788858,17659.691620908055,0.08485696687320794,13767.918757571188
2018-08-04,125227.67979380331,117761.22892227952,15030.623989212654,0.0,8193.59573586234,0.0,629.4226181734828,7787.701342719245,11697.83770480203,6849.188458277219,0.032911179558694964,2963.422334584356
2018-08-05,126963.83287663985,119280.8043231642,15238.815218465847,0.0,8193.742908031454,0.0,637.9562430412648,15572.530798061687,13217.700064928707,8369.377317907676,0.0402158718882382,4483.284694711036
2018-08-06,142328.55946300772,122688.65064481882,17083.34863674317,0.0,0.0,1841.014076306536,715.5461051391958,13634.266848379957,16623.67135944289,11773.648442026897,0.05657380644334634,7889.255989225213
2018-08-07,148779.1147540285,122688.70560550156,17857.41532930363,0.0,0.0,7485.194879467135,747.7989397561872,5754.759941278345,16623.726247861334,11773.703203296862,0.05657406956531902,7889.310877643659
2018-08-08,138504.00681104744,121528.20094519857,16624.021117245775,0.0,344.2573917027029,0.0,696.0421403057994,6082.193296104853,15464.34591939694,10615.169683893884,0.051007176246611795,6729.9305491792475
2018-08-09,146826.24054040504,122688.69165979444,17623.070941507358,0.0,0.0,5776.442852736665,738.0350863665863,1.3724899375105595,16623.7116422636,11773.68728492521,0.05657399338824592,7889.296272045939
2018-08-10,135746.12417484564,118761.45621973755,16294.901242658336,0.0,0.0,5.687943795758228,684.0787686539974,-5.1000391000786385,12694.89134365329,7841.663884414328,0.037680141078099506,3960.4759734356057
2018-08-11,89581.5014416679,106732.95195685638,0.013970392859517143,8958.136186007869,8193.34340532934,0.015105755866511169,0.0,7778.560265101092,672.280204228652,3.0811407677202964e-05,1.1997415032695005e-08,0.0
2018-08-12,111588.78571366248,108919.7794841254,10113.976695386482,5458.411583859953,1986.5604491198428,0.0015671303906111644,0.0,9665.791012516349,2859.1216874689244,3.0778948987540076e-05,1.1987425297408097e-08,0.0
2018-08-13,123181.75182695306,108924.57027370005,14781.810231836196,523.7461969941835,0.8840216585093543,0.0015400695034319702,0.0,9666.629182527591,2863.9123784434178,3.075353037815514e-05,1.1979714350838754e-08,0.0
2018-08-14,123661.4126884772,108925.3426224423,14839.36955858698,97.7441787242548,5.556822320876984,0.0015084930620155447,0.0,9671.906546510842,2864.6846945348198,3.0730360837225834e-05,1.1972661996706344e-08,0.0
2018-08-15,101423.94783300326,108919.78064024252,5031.255204769903,7479.562286803976,5047.527144506923,0.0014193017424859633,0.0,14467.055810510472,2859.1227876155663,3.070778571304479e-05,1.1965823637584787e-08,0.0
2018-08-16,119076.62990780099,108919.77977288778,13857.70836020684,1994.889972257759,1705.969673125108,0.001420089231610368,0.0,16087.725475895775,2859.121902881876,3.069127391771592e-05,1.1960693270364318e-08,0.0
2018-08-17,119706.53082014956,108919.7794806728,14172.219200646987,3373.423690053599,12.045585030443426,0.0014139138270604452,0.0,16099.167264093447,2859.1216138726495,3.067345249886957e-05,1.1955276127415797e-08,0.0
2018-08-18,119250.41539496901,108919.77904417284,13943.622332667588,3550.508137101827,62.479261560565796,0.0014167909831739429,0.0,16158.521041935277,2859.1211876841694,3.066011110544265e-05,1.1951196493028937e-08,0.0
2018-08-19,115233.19702122793,108919.77859186543,11934.088666475225,5374.727164312443,245.94450672173042,0.0014339214565950685,0.0,16392.166784554356,2859.120762630314,3.066109227581088e-05,1.195151936244238e-08,0.0
2018-08-20,137903.70432489095,119036.54263401462,16554.181214617387,0.0,0.0,1617.7434527245314,695.2370235344039,14688.759865865492,12969.571199332175,8115.519090011706,0.0389960464666145,4235.1558291145175
2018-08-21,137368.26808581097,119036.5361269041,16489.928468385915,0.0,0.0,1149.2440457668586,692.5594447540867,13478.510428602473,12969.565189466204,8115.514636870175,0.03899602507279069,4235.1498192485415
2018-08-22,140466.75156851727,119042.78762725345,16861.746349918612,0.0,0.0,3854.1658653172203,708.0517260279865,9420.974917769125,12975.81682164069,8121.767541186843,0.03902607150543007,4241.40145142303
2018-08-23,136945.91293927265,119048.98445280013,16439.245848345152,0.0,0.0,767.2349715963177,690.4476665310517,8612.840267711634,12982.013436844329,8127.964633627282,0.03905584986195202,4247.598066626645
2018-08-24,147322.84293553297,120706.66937511956,17683.325141948455,0.0,0.5945206158099382,8192.262927672036,741.1800114087176,-10.018505389723245,14641.408609054099,9789.914315678012,0.047041720963365084,5906.993238836422
2018-08-25,127577.6911325349,111658.94327617428,15304.983900442736,4.339074028217174,15.874994777618676,0.4467990831459867,633.5312256405953,4.583076019418353,5598.26697951018,766.5641725061237,0.0036834480842816214,0.0
2018-08-26,100804.84268150394,108919.76538508538,4719.414517447084,4640.964668292788,8193.372552735751,0.0,0.0,7788.301940376481,2859.1216803644365,2.801369056979857e-05,1.1146433892093103e-08,0.0
2018-08-27,114373.63782722734,108928.84769710043,13638.162807651002,0.0,8193.372677524083,0.0,0.0,15572.021079264057,2868.2040361246077,2.7476168099245504e-05,1.098302177133196e-08,0.0
2018-08-28,126898.9769065509,110364.87323709847,15227.892661132491,0.0,0.0,1306.2110083199475,0.0,14197.061887586913,4304.184303319669,2.6908712171785693e-05,1.0810353955245209e-08,0.0
2018-08-29,131441.32153176924,110374.4898778688,15772.974095841904,0.0,0.0,5293.8575580585475,0.0,8624.580046100891,4313.800722542312,2.6384325581184653e-05,1.0650982647227311e-08,0.0
2018-08-30,135329.8061632787,110896.86000405086,16239.590894548961,0.0,0.0012030057068667611,8193.356467684589,0.0,-0.004562750630852275,4836.1739401731065,2.580314898852123e-05,1.0474101407624942e-08,0.0
2018-08-31,124002.5679196874,109122.242255156,14880.322350544655,0.0,0.0,0.0033139867440510986,0.0,-0.011083976083755125,3061.552853358797,2.5270700051840963e-05,1.0312313399360828e-08,0.0
2018-09-01,97651.11635982379,108918.97266589402,2937.0746377239384,9765.111347396765,4439.820493547481,0.0008971500843643562,0.0,4217.81741229115,2858.314585184163,2.4786450896771502e-05,1.0165150621533753e-08,0.0
2018-09-02,98880.1392020229,108919.00132744551,3559.5717640226967,9888.013613075407,3710.421094405858,0.0008180359592677622,0.0,7742.716562878703,2858.343121437824,2.425852301472476e-05,1.000476267377242e-08,0.0
2018-09-03,113758.86299336569,108919.7806849763,11198.728610692524,6359.645698873784,0.0009852050086189641,0.0003817756587241945,0.0,7742.717069627315,2859.1229711072738,2.363274166100153e-05,9.81397639481639e-09,0.0
2018-09-04,116598.90000299705,108919.78090926587,12618.63711681373,4939.517095221762,0.0011424295533036624,0.00021456875514609412,0.0,7742.717902072123,2859.1232096634913,2.310720150132705e-05,9.654187190305404e-09,0.0
2018-09-05,123751.92528584832,108925.49559529786,14850.231071763914,23.80067445701059,0.0010665645908885073,0.00035980814669168504,0.0,7742.718509491833,2864.8378553791,2.304005102265976e-05,9.63363065649467e-09,0.0
2018-09-06,122186.04128958276,108922.97499250517,14662.325024977483,1399.25849220449,0.0008348567111468917,0.0005991612993821977,0.0,7742.718644438157,2862.317151745465,2.302172687633979e-05,9.628163103569684e-09,0.0
2018-09-07,117975.69727442293,108919.78059680185,13306.986357654932,4251.069963699213,0.000548497215825561,0.0008321625794431217,0.0,7742.718261476166,2859.1227612740877,2.3027071789990824e-05,9.629873498495883e-09,0.0
2018-09-08,102475.96176133942,108919.34320561051,5438.937118911281,10247.59602994134,1634.7236067738531,0.001073532825870905,0.0,9295.704529104964,2858.6852174912115,2.3092745084430946e-05,9.650109306446378e-09,0.0
2018-09-09,102790.9332037931,108919.42630397696,5622.292293601307,10279.093327805074,1471.693383124918,0.001317144830094814,0.0,10693.811827253452,2858.768454692264,2.3073902440659165e-05,9.644219716200479e-09,0.0
2018-09-10,126694.20974481943,109087.92760793389,15203.303062843179,0.002047066788648557,0.001657178513192938,2402.982778287668,0.0,8164.357815453048,3027.271651450868,2.308181006585064e-05,9.64669427096507e-09,0.0
2018-09-11,127293.85682337062,109089.36844749452,15275.260597506782,0.002161319292136065,0.0016318007478511355,2929.2315714893625,0.0,5080.957681140315,3028.7126617690856,2.307005781984399e-05,9.6430524804113e-09,0.0
2018-09-12,126174.69536186646,109087.13005085284,15140.961254977938,0.0021286563899569682,0.0016012029230799284,1946.6077858949898,0.0,3031.8983447051996,3026.4742657714023,2.306363744913692e-05,9.641067575385216e-09,0.0
2018-09-13,125604.65659118758,109086.01547717654,15072.556760367184,0.0019714653761693105,0.001559527383956252,1446.087884636619,0.0,1509.7020228799468,3025.3595545363023,2.3060163512170898e-05,9.63997402345949e-09,0.0
2018-09-14,121732.03748073567,108922.17185632595,14607.84444489902,1779.449427092069,18.530971012965445,0.001577615742958671,0.0,1527.3047550502547,2861.513986787187,2.305373068761068e-05,9.637993970028697e-09,0.0
2018-09-15,103871.95704551924,108919.71682487358,6222.578306100229,10387.195602893476,883.1437782435004,0.001295682404304052,0.0,2366.2899511337273,2859.059115561078,2.3052798107155528e-05,9.637733630186416e-09,0.0
2018-09-16,105969.98740922552,108919.7799544929,7304.484095949619,10254.27815537842,0.0,0.001514161417792608,0.0,2366.288238326,2859.121984480439,2.3045913409181354e-05,9.635664465467797e-09,0.0
2018-09-17,122764.87435079312,108923.90497440544,14731.78501104636,890.8172404706833,0.0,0.0016058120034979826,0.0,2366.2863971369475,2863.2468660260565,2.3050087595748395e-05,9.63683107145255e-09,0.0
2018-09-18,122114.59324039976,108922.84232107687,14653.751197701004,1450.283041786137,11.718746604432816,0.0015100124556477966,0.0,2377.417587535174,2862.1843964984673,2.305247819149061e-05,9.637650936755762e-09,0.0
2018-09-19,121163.9032242907,108921.32577737747,14539.66839132476,2263.016461250487,34.07599570589726,0.0015125448615031427,0.0,2409.7881618980505,2860.66785717767,2.3052888067100677e-05,9.637753128135452e-09,0.0
2018-09-20,122488.53260201021,108923.47031186854,14698.623896623534,1061.015924399415,72.54721281179089,0.00153072932929714,0.0,2478.7063732930815,2862.8124044323513,2.305446249670943e-05,9.6382376778521e-09,0.0
2018-09-21,126640.05234596644,109088.47940537747,15196.804502864736,0.0017204452134340058,0.0015097373367614787,2354.7716679067926,0.0,0.0007590415963154268,3027.8231970205197,2.3068903522663754e-05,9.642670293786664e-09,0.0
2018-09-22,103814.89236951337,108915.76929955823,5280.611855495141,10381.48918636665,0.00046509172266383014,0.00086591837967048,0.0,0.00026125520002319463,2855.1114031609854,2.3051939288032648e-05,9.637446383545585e-09,0.0
2018-09-23,103461.6467209303,108914.87157479917,4892.939862026045,10346.16462437868,0.0007051069987770837,0.0006135907582878141,0.0,0.0002576014899957772,2854.2136859614584,2.305141503142143e-05,9.637321020272129e-09,0.0
2018-09-24,112887.90562060411,108919.77988470101,10763.28477809968,6795.15842673046,0.000988300107053639,0.00037283398688963494,0.0,0.0007769153816448387,2859.1220162021123,2.3046445578005664e-05,9.635818474604468e-09,0.0
2018-09-25,113024.9212317452,108919.77949396725,10831.788235912747,6726.644783876304,0.0017142584958820919,0.0,0.0,0.0027920380237492974,2859.1220164902984,2.3046629644417516e-05,9.635796457307234e-09,0.0
2018-09-26,100314.27368610004,108906.8699390932,1438.8353659296615,10031.427316387222,0.004302535591543656,0.0,0.0,0.010200094043617066,2846.215215588421,2.305149894568012e-05,9.637367982913596e-09,0.0
2018-09-27,90901.82946111955,100790.82690917578,0.014095063402058114,9090.168862897539,8193.357720046642,7394.515039824539,0.0,-6.864743108676869e-06,0.0,2.302927526417052e-05,9.630568537795965e-09,0.0
2018-09-28,86822.65913359982,96303.74877493642,0.014028889039563591,8682.251896172955,8193.357768241161,7394.505994188469,0.0,-0.0006463568365841949,0.0,2.3040858877497056e-05,9.6341615913338e-09,0.0
2018-09-29,72202.36275739802,81618.14308185052,0.013411351242057402,7220.222874400811,8193.357757992726,5817.283287986542,180.50360860325242,1660.2331306878002,0.0,2.303778900141698e-05,9.633245500027456e-09,0.0
2018-09-30,75020.88431830928,82335.39664501906,0.013247126785275025,7502.07519422219,8193.357900951753,8193.357688769223,187.54983256816124,819.3360953082474,0.0,2.303761863922716e-05,9.63317679404768e-09,0.0
2019-06-01,66546.91560715041,81228.57373181329,0.01322074416201458,6654.678349749714,8193.35789395467,0.0,166.3648982973406,8603.026168689159,0.0,2.3018367976963888e-05,9.627356102445019e-09,0.0
2019-06-02,62317.289859175384,76586.55961121482,0.01317226983376036,6231.71582338767,8193.357911004443,0.0,155.7908100828365,16386.716271874124,0.0,2.2998638980883974e-05,9.621370466130507e-09,0.0
2019-06-03,88774.67142715366,98450.95048930359,0.013992890883006101,8877.453161259851,8193.357778015874,7394.517884234903,0.0,16386.703125777953,0.0,2.2973493584729778e-05,9.613469651620701e-09,0.0
2019-06-04,108959.36978510226,108919.77894763087,8799.166469349308,8759.573447707477,0.0021841704462665854,0.0,0.0,16386.706106676083,2859.1219536126077,2.2966134572610654e-05,9.611168502113986e-09,0.0
2019-06-05,108063.52411112827,108919.77893733943,8351.277447800732,9207.530067973945,0.002206037960426052,0.0,0.0,16386.709132111304,2859.121965062133,2.297409306269156e-05,9.613591344778653e-09,0.0
2019-06-06,116149.6466859465,108919.778984813,12394.033644875097,5164.16370547319,0.002238268429292796,0.0,0.0,16386.712229452973,2859.122055622092,2.3008101139653117e-05,9.62396208693476e-09,0.0
2019-06-07,113087.61190224742,108919.7789140403,10863.131844907044,6695.296562518604,0.0022941813184501245,0.0,0.0,16386.715437978895,2859.122070836955,2.3063394605449173e-05,9.640776684550548e-09,0.0
2019-06-08,101982.80222598935,108911.11260319823,3269.971942364039,10198.280184626063,0.002134946853280562,0.0,0.0,16386.718379249338,2850.4556373049872,2.3147597644234266e-05,9.666466530852049e-09,0.0
2019-06-09,102172.71595863957,108911.5927484348,3478.399593647187,10217.271560151617,0.004823290802413227,0.0,0.0,16386.726859505925,2850.93864176863,2.3221560631391924e-05,9.689094067859108e-09,0.0
2019-06-10,128492.8072444222,110902.13806256074,15419.152876614753,0.0,0.0,2171.5163052467046,0.0,14100.919843841488,4841.447469491433,0.08698815972418865,4.2770306238389967e-07,0.0
2019-06-11,132031.46797930123,110902.05229293527,15843.791779347266,0.0,0.0,5285.623907018695,0.0,8537.104976496137,4841.362713833253,2.642366373537285e-05,1.067228602673154e-08,0.0
2019-06-12,130410.94889589107,110902.05251604522,15649.328986863235,0.0,0.0,3859.5673929826016,0.0,4474.402439066806,4841.364200649364,2.7946854876180363e-05,1.113852900002483e-08,0.0
2019-06-13,120716.6551185543,110686.89113034341,14486.013529594895,0.0,4456.249541384006,0.0,0.0,8707.839661738002,4626.203500538894,2.4902866539466247e-05,1.0200574223479705e-08,0.0
2019-06-14,136804.00986376544,111537.3437406534,16410.997199926005,5.483979397450991,5.498781189640462,8188.133811989151,678.5178717839939,93.97528332394562,5476.66737934754,647.5082931365274,0.0031113754249878665,0.0
2019-06-15,116619.90001168023,110680.28778480706,13994.402781033314,0.0,8054.79055416014,0.0,0.0,7746.02639118544,4619.600467508269,2.591278459640227e-05,1.0507552183780876e-08,0.0
2019-06-16,112334.52705693137,108924.52978831541,11603.369667369581,0.0,8193.372398753627,0.0,0.0,15529.744955123097,2863.8858781798144,2.6475907426261173e-05,1.0678785799385179e-08,0.0
2019-06-17,124753.69543328494,110693.35902561001,14970.458138323233,0.0,910.1217306482979,0.0,0.0,16394.360653963566,4632.671932548698,2.6987687499263073e-05,1.0834387796880144e-08,0.0
2019-06-18,134543.0815755991,116823.30648995435,16153.231305879006,0.0,0.0,885.7850490742331,680.7587306915093,15461.22616287862,10753.783948397746,5894.576734268051,0.02832414557352327,2019.3685781800525
2019-06-19,134909.40403836212,116817.08418357838,16197.190555564857,0.0,0.0,1212.5384020288625,682.5908971900203,14184.1408037961,10747.561066553239,5888.352879468162,0.028294239169621028,2013.1456963355286
2019-06-20,143765.73244937733,117595.45977259999,17257.24410223006,0.0,1.9231849463305781,8190.785082185276,724.1666773083329,5564.104400962868,11529.426766102964,6676.217939526945,0.03208002943711472,2795.0113958852835
2019-06-21,138700.08511976578,116804.67605287881,16652.076289070163,0.0,0.0,4541.784471174312,701.548306642494,782.5482127713739,10735.14808645936,5875.931637014471,0.028234555713223277,2000.7327162416987
2019-06-22,116011.28854712812,110290.56043628,13921.361160686612,0.0,8200.633049838496,0.0,0.0,8581.225687029,4237.547352369555,2.949026741030759e-05,1.1595140565632152e-08,0.0
2019-06-23,109696.58546915144,108912.1068339728,9172.651589517485,187.53242596428257,8200.640528374563,0.0,0.0,16379.917869042389,2859.1140135974597,3.0017511565706246e-05,1.1755621008541485e-08,0.0
2019-06-24,139181.55135731513,121785.34599008069,16702.610883520683,0.0,3.119800100115389,0.0,696.7142838138658,16382.970995233823,15723.92766245091,10880.778593303334,0.05228346665646967,6989.512292233221
2019-06-25,153580.39528039045,133662.21407844173,18426.618098255083,3.029325946435692,0.29667923151901854,730.034660303857,764.8544485677432,15614.789404785815,27601.537252533864,22766.94233061162,0.10939793619180968,18867.12188231616
2019-06-26,163867.1556340959,135204.70994287607,19660.038725323455,4.01994861096899,1.287357398941716,8192.416636107586,815.2976357987087,6992.410036838385,29144.03308522798,24311.638302895077,0.11682039141434135,20409.617715010307
2019-06-27,160169.32105454546,133662.26980419026,19217.289378717665,3.02913827608323,0.29660659635762393,6495.28835097254,797.7992655374395,155.54028218929028,27601.5929948025,22766.997687150975,0.10939820227361552,18867.17762458481
2019-06-28,152893.43847669422,133662.20790853936,18344.183485245998,3.0291229356128575,0.296604379407168,128.9529423006157,761.4198679232625,20.076218777281465,27601.531101602173,22766.935783786936,0.10939790484826697,18867.1157313845
2019-06-29,120267.55562652311,113438.76325603006,14433.794602160167,0.0,8208.00974162184,0.0,603.0075099547291,7834.136261459617,7391.994112768586,2546.911783731014,0.012238216943847236,0.0
2019-06-30,115485.25199124595,109836.71507998239,13858.232289812397,0.0,8209.69537854883,0.0,0.0,15651.483280372213,3793.2496777145984,3.067220622875938e-05,1.1954777921032133e-08,0.0
2019-07-01,136016.68304433825,119738.69845372434,16338.340358220492,0.0,756.7593818553746,0.0,696.4036142487885,16372.204188642703,13663.359040823034,8785.801766496752,0.04221682741564572,4928.943670605331
2019-07-02,151191.3489523037,124092.1774033408,18146.21600013702,0.0,0.0,8193.762870842604,759.1926779832614,7746.530366036247,18027.54569813166,13179.003532699158,0.0633267095396838,9293.130327913963
2019-07-03,146772.7922198397,121065.33027828993,17615.562678491533,0.0,0.0,7355.225882845256,736.6733802129764,3.9322299743111744,15001.551527670574,10153.952733973789,0.04879097168111002,6267.136157452897
2019-07-04,126233.50070391883,113685.5181390265,15154.308873315736,0.0,3243.7644061181786,0.0,637.438097694773,3086.199989620986,7619.197196902448,2763.9107973151913,0.013280917460264476,0.0
2019-07-05,133662.10333924173,114002.85663609456,16046.419713763686,0.0,0.0,2937.5673536972863,675.2596356862002,-6.606886512256017,7934.535086588929,3077.7423947473294,0.014788915103275985,0.0
